pred1,pred2,p_val,code,type,q_val,gene
PrimateAI (0.206),MutationTaster (0.036),0.001,25030,PCC,0.0122448979591837,stab1
REVEL (0.174),MutationTaster (0.036),0.003,25030,PCC,0.0270676691729323,stab1
SIFT (0.102),MutationTaster (0.036),0.088,25030,PCC,0.316167664670659,stab1
SiPhy (0.175),MutationTaster (0.036),0.004,25030,PCC,0.0326530612244898,stab1
VARITY (0.221),MutationTaster (0.036),0,25030,PCC,0,stab1
CADD (0.171),PROVEAN (0.203),0.862,25030,PCC,1,stab1
DANN (0.059),PROVEAN (0.203),1,25030,PCC,1,stab1
Eigen (0.177),PROVEAN (0.203),0.819,25030,PCC,1,stab1
FATHMM (0.021),PROVEAN (0.203),1,25030,PCC,1,stab1
GenoCanyon (-0.026),PROVEAN (0.203),1,25030,PCC,1,stab1
LRT (0.085),PROVEAN (0.203),1,25030,PCC,1,stab1
M-CAP (0.167),PROVEAN (0.203),0.873,25030,PCC,1,stab1
MPC (0.194),PROVEAN (0.203),0.636,25030,PCC,1,stab1
MVP (0.132),PROVEAN (0.203),0.969,25030,PCC,1,stab1
MetaLR (0.075),PROVEAN (0.203),1,25030,PCC,1,stab1
MetaSVM (0.144),PROVEAN (0.203),0.959,25030,PCC,1,stab1
MutPred (0.092),PROVEAN (0.203),0.986,25030,PCC,1,stab1
MutationTaster (0.036),PROVEAN (0.203),1,25030,PCC,1,stab1
PROVEAN (0.203),PROVEAN (0.203),1,25030,PCC,1,stab1
PolyPhen-2 (0.163),PROVEAN (0.203),0.929,25030,PCC,1,stab1
PrimateAI (0.206),PROVEAN (0.203),0.453,25030,PCC,0.991970802919708,stab1
REVEL (0.174),PROVEAN (0.203),0.832,25030,PCC,1,stab1
SIFT (0.102),PROVEAN (0.203),1,25030,PCC,1,stab1
SiPhy (0.175),PROVEAN (0.203),0.768,25030,PCC,1,stab1
VARITY (0.221),PROVEAN (0.203),0.166,25030,PCC,0.488235294117647,stab1
CADD (0.171),PolyPhen-2 (0.163),0.363,25030,PCC,0.858153241650295,stab1
DANN (0.059),PolyPhen-2 (0.163),0.998,25030,PCC,1,stab1
Eigen (0.177),PolyPhen-2 (0.163),0.229,25030,PCC,0.624545454545455,stab1
FATHMM (0.021),PolyPhen-2 (0.163),1,25030,PCC,1,stab1
GenoCanyon (-0.026),PolyPhen-2 (0.163),0.995,25030,PCC,1,stab1
LRT (0.085),PolyPhen-2 (0.163),0.98,25030,PCC,1,stab1
M-CAP (0.167),PolyPhen-2 (0.163),0.459,25030,PCC,0.996389891696751,stab1
MPC (0.194),PolyPhen-2 (0.163),0.035,25030,PCC,0.163424124513619,stab1
MVP (0.132),PolyPhen-2 (0.163),0.857,25030,PCC,1,stab1
MetaLR (0.075),PolyPhen-2 (0.163),0.993,25030,PCC,1,stab1
MetaSVM (0.144),PolyPhen-2 (0.163),0.744,25030,PCC,1,stab1
MutPred (0.092),PolyPhen-2 (0.163),0.932,25030,PCC,1,stab1
MutationTaster (0.036),PolyPhen-2 (0.163),0.997,25030,PCC,1,stab1
PROVEAN (0.203),PolyPhen-2 (0.163),0.071,25030,PCC,0.27220447284345,stab1
PolyPhen-2 (0.163),PolyPhen-2 (0.163),1,25030,PCC,1,stab1
PrimateAI (0.206),PolyPhen-2 (0.163),0.055,25030,PCC,0.225255972696246,stab1
REVEL (0.174),PolyPhen-2 (0.163),0.343,25030,PCC,0.826506024096386,stab1
SIFT (0.102),PolyPhen-2 (0.163),0.966,25030,PCC,1,stab1
SiPhy (0.175),PolyPhen-2 (0.163),0.367,25030,PCC,0.859143968871596,stab1
VARITY (0.221),PolyPhen-2 (0.163),0.015,25030,PCC,0.0895522388059701,stab1
CADD (0.171),PrimateAI (0.206),0.912,25030,PCC,1,stab1
DANN (0.059),PrimateAI (0.206),1,25030,PCC,1,stab1
Eigen (0.177),PrimateAI (0.206),0.86,25030,PCC,1,stab1
FATHMM (0.021),PrimateAI (0.206),1,25030,PCC,1,stab1
GenoCanyon (-0.026),PrimateAI (0.206),0.999,25030,PCC,1,stab1
LRT (0.085),PrimateAI (0.206),0.999,25030,PCC,1,stab1
M-CAP (0.167),PrimateAI (0.206),0.889,25030,PCC,1,stab1
MPC (0.194),PrimateAI (0.206),0.662,25030,PCC,1,stab1
MVP (0.132),PrimateAI (0.206),0.998,25030,PCC,1,stab1
MetaLR (0.075),PrimateAI (0.206),0.999,25030,PCC,1,stab1
MetaSVM (0.144),PrimateAI (0.206),0.97,25030,PCC,1,stab1
MutPred (0.092),PrimateAI (0.206),0.99,25030,PCC,1,stab1
MutationTaster (0.036),PrimateAI (0.206),0.999,25030,PCC,1,stab1
PROVEAN (0.203),PrimateAI (0.206),0.547,25030,PCC,1,stab1
PolyPhen-2 (0.163),PrimateAI (0.206),0.945,25030,PCC,1,stab1
PrimateAI (0.206),PrimateAI (0.206),1,25030,PCC,1,stab1
REVEL (0.174),PrimateAI (0.206),0.889,25030,PCC,1,stab1
SIFT (0.102),PrimateAI (0.206),0.996,25030,PCC,1,stab1
SiPhy (0.175),PrimateAI (0.206),0.791,25030,PCC,1,stab1
VARITY (0.221),PrimateAI (0.206),0.293,25030,PCC,0.738655462184874,stab1
CADD (0.171),REVEL (0.174),0.541,25030,PCC,1,stab1
DANN (0.059),REVEL (0.174),0.996,25030,PCC,1,stab1
Eigen (0.177),REVEL (0.174),0.438,25030,PCC,0.976951672862453,stab1
FATHMM (0.021),REVEL (0.174),0.998,25030,PCC,1,stab1
GenoCanyon (-0.026),REVEL (0.174),0.998,25030,PCC,1,stab1
LRT (0.085),REVEL (0.174),0.981,25030,PCC,1,stab1
M-CAP (0.167),REVEL (0.174),0.615,25030,PCC,1,stab1
MPC (0.194),REVEL (0.174),0.192,25030,PCC,0.548571428571429,stab1
MVP (0.132),REVEL (0.174),0.971,25030,PCC,1,stab1
MetaLR (0.075),REVEL (0.174),1,25030,PCC,1,stab1
MetaSVM (0.144),REVEL (0.174),0.945,25030,PCC,1,stab1
MutPred (0.092),REVEL (0.174),0.982,25030,PCC,1,stab1
MutationTaster (0.036),REVEL (0.174),0.997,25030,PCC,1,stab1
PROVEAN (0.203),REVEL (0.174),0.168,25030,PCC,0.491707317073171,stab1
PolyPhen-2 (0.163),REVEL (0.174),0.657,25030,PCC,1,stab1
PrimateAI (0.206),REVEL (0.174),0.111,25030,PCC,0.375211267605634,stab1
REVEL (0.174),REVEL (0.174),1,25030,PCC,1,stab1
SIFT (0.102),REVEL (0.174),0.957,25030,PCC,1,stab1
SiPhy (0.175),REVEL (0.174),0.479,25030,PCC,1,stab1
VARITY (0.221),REVEL (0.174),0.036,25030,PCC,0.166153846153846,stab1
CADD (0.171),SIFT (0.102),0.03,25030,PCC,0.149377593360996,stab1
DANN (0.059),SIFT (0.102),0.911,25030,PCC,1,stab1
Eigen (0.177),SIFT (0.102),0.018,25030,PCC,0.10188679245283,stab1
FATHMM (0.021),SIFT (0.102),0.913,25030,PCC,1,stab1
GenoCanyon (-0.026),SIFT (0.102),0.909,25030,PCC,1,stab1
LRT (0.085),SIFT (0.102),0.65,25030,PCC,1,stab1
M-CAP (0.167),SIFT (0.102),0.054,25030,PCC,0.223448275862069,stab1
MPC (0.194),SIFT (0.102),0.006,25030,PCC,0.0444444444444444,stab1
MVP (0.132),SIFT (0.102),0.243,25030,PCC,0.650892857142857,stab1
MetaLR (0.075),SIFT (0.102),0.708,25030,PCC,1,stab1
MetaSVM (0.144),SIFT (0.102),0.175,25030,PCC,0.509708737864078,stab1
MutPred (0.092),SIFT (0.102),0.562,25030,PCC,1,stab1
MutationTaster (0.036),SIFT (0.102),0.912,25030,PCC,1,stab1
PROVEAN (0.203),SIFT (0.102),0,25030,PCC,0,stab1
PolyPhen-2 (0.163),SIFT (0.102),0.034,25030,PCC,0.160629921259843,stab1
PrimateAI (0.206),SIFT (0.102),0.004,25030,PCC,0.0326530612244898,stab1
REVEL (0.174),SIFT (0.102),0.043,25030,PCC,0.189705882352941,stab1
SIFT (0.102),SIFT (0.102),1,25030,PCC,1,stab1
SiPhy (0.175),SIFT (0.102),0.059,25030,PCC,0.234437086092715,stab1
VARITY (0.221),SIFT (0.102),0,25030,PCC,0,stab1
CADD (0.171),SiPhy (0.175),0.549,25030,PCC,1,stab1
DANN (0.059),SiPhy (0.175),0.993,25030,PCC,1,stab1
Eigen (0.177),SiPhy (0.175),0.491,25030,PCC,1,stab1
FATHMM (0.021),SiPhy (0.175),0.998,25030,PCC,1,stab1
GenoCanyon (-0.026),SiPhy (0.175),0.996,25030,PCC,1,stab1
LRT (0.085),SiPhy (0.175),0.977,25030,PCC,1,stab1
M-CAP (0.167),SiPhy (0.175),0.586,25030,PCC,1,stab1
MPC (0.194),SiPhy (0.175),0.286,25030,PCC,0.724050632911392,stab1
MVP (0.132),SiPhy (0.175),0.868,25030,PCC,1,stab1
MetaLR (0.075),SiPhy (0.175),0.996,25030,PCC,1,stab1
MetaSVM (0.144),SiPhy (0.175),0.808,25030,PCC,1,stab1
MutPred (0.092),SiPhy (0.175),0.943,25030,PCC,1,stab1
MutationTaster (0.036),SiPhy (0.175),0.996,25030,PCC,1,stab1
PROVEAN (0.203),SiPhy (0.175),0.232,25030,PCC,0.627027027027027,stab1
PolyPhen-2 (0.163),SiPhy (0.175),0.633,25030,PCC,1,stab1
PrimateAI (0.206),SiPhy (0.175),0.209,25030,PCC,0.579214780600462,stab1
REVEL (0.174),SiPhy (0.175),0.521,25030,PCC,1,stab1
SIFT (0.102),SiPhy (0.175),0.941,25030,PCC,1,stab1
SiPhy (0.175),SiPhy (0.175),1,25030,PCC,1,stab1
VARITY (0.221),SiPhy (0.175),0.086,25030,PCC,0.313677811550152,stab1
CADD (0.171),VARITY (0.221),0.955,25030,PCC,1,stab1
DANN (0.059),VARITY (0.221),1,25030,PCC,1,stab1
Eigen (0.177),VARITY (0.221),0.945,25030,PCC,1,stab1
FATHMM (0.021),VARITY (0.221),1,25030,PCC,1,stab1
GenoCanyon (-0.026),VARITY (0.221),1,25030,PCC,1,stab1
LRT (0.085),VARITY (0.221),1,25030,PCC,1,stab1
M-CAP (0.167),VARITY (0.221),0.974,25030,PCC,1,stab1
MPC (0.194),VARITY (0.221),0.873,25030,PCC,1,stab1
MVP (0.132),VARITY (0.221),0.998,25030,PCC,1,stab1
MetaLR (0.075),VARITY (0.221),1,25030,PCC,1,stab1
MetaSVM (0.144),VARITY (0.221),0.992,25030,PCC,1,stab1
MutPred (0.092),VARITY (0.221),0.998,25030,PCC,1,stab1
MutationTaster (0.036),VARITY (0.221),1,25030,PCC,1,stab1
PROVEAN (0.203),VARITY (0.221),0.834,25030,PCC,1,stab1
PolyPhen-2 (0.163),VARITY (0.221),0.985,25030,PCC,1,stab1
PrimateAI (0.206),VARITY (0.221),0.707,25030,PCC,1,stab1
REVEL (0.174),VARITY (0.221),0.964,25030,PCC,1,stab1
SIFT (0.102),VARITY (0.221),1,25030,PCC,1,stab1
SiPhy (0.175),VARITY (0.221),0.914,25030,PCC,1,stab1
VARITY (0.221),VARITY (0.221),1,25030,PCC,1,stab1
CADD (0.190),CADD (0.190),1,25031,PCC,1,stab1
DANN (0.021),CADD (0.190),1,25031,PCC,1,stab1
Eigen (0.169),CADD (0.190),0.922,25031,PCC,1,stab1
FATHMM (0.026),CADD (0.190),1,25031,PCC,1,stab1
GenoCanyon (0.016),CADD (0.190),1,25031,PCC,1,stab1
LRT (0.088),CADD (0.190),0.998,25031,PCC,1,stab1
M-CAP (0.197),CADD (0.190),0.41,25031,PCC,0.933586337760911,stab1
MPC (0.193),CADD (0.190),0.445,25031,PCC,0.983425414364641,stab1
MVP (0.134),CADD (0.190),0.995,25031,PCC,1,stab1
MetaLR (0.095),CADD (0.190),0.998,25031,PCC,1,stab1
MetaSVM (0.155),CADD (0.190),0.853,25031,PCC,1,stab1
MutPred (0.079),CADD (0.190),0.986,25031,PCC,1,stab1
MutationTaster (0.017),CADD (0.190),1,25031,PCC,1,stab1
PROVEAN (0.225),CADD (0.190),0.12,25031,PCC,0.394520547945205,stab1
PolyPhen-2 (0.136),CADD (0.190),0.995,25031,PCC,1,stab1
PrimateAI (0.205),CADD (0.190),0.26,25031,PCC,0.682713347921225,stab1
REVEL (0.188),CADD (0.190),0.519,25031,PCC,1,stab1
SIFT (0.111),CADD (0.190),0.99,25031,PCC,1,stab1
SiPhy (0.149),CADD (0.190),0.889,25031,PCC,1,stab1
VARITY (0.244),CADD (0.190),0.038,25031,PCC,0.172727272727273,stab1
CADD (0.190),DANN (0.021),0,25031,PCC,0,stab1
DANN (0.021),DANN (0.021),1,25031,PCC,1,stab1
Eigen (0.169),DANN (0.021),0.002,25031,PCC,0.0203389830508475,stab1
FATHMM (0.026),DANN (0.021),0.442,25031,PCC,0.97859778597786,stab1
GenoCanyon (0.016),DANN (0.021),0.604,25031,PCC,1,stab1
LRT (0.088),DANN (0.021),0.079,25031,PCC,0.29625,stab1
M-CAP (0.197),DANN (0.021),0,25031,PCC,0,stab1
MPC (0.193),DANN (0.021),0,25031,PCC,0,stab1
MVP (0.134),DANN (0.021),0.008,25031,PCC,0.0564705882352941,stab1
MetaLR (0.095),DANN (0.021),0.068,25031,PCC,0.262379421221865,stab1
MetaSVM (0.155),DANN (0.021),0.004,25031,PCC,0.0326530612244898,stab1
MutPred (0.079),DANN (0.021),0.159,25031,PCC,0.471111111111111,stab1
MutationTaster (0.017),DANN (0.021),0.543,25031,PCC,1,stab1
PROVEAN (0.225),DANN (0.021),0,25031,PCC,0,stab1
PolyPhen-2 (0.136),DANN (0.021),0.009,25031,PCC,0.0617142857142857,stab1
PrimateAI (0.205),DANN (0.021),0,25031,PCC,0,stab1
REVEL (0.188),DANN (0.021),0,25031,PCC,0,stab1
SIFT (0.111),DANN (0.021),0.02,25031,PCC,0.108597285067873,stab1
SiPhy (0.149),DANN (0.021),0.003,25031,PCC,0.0270676691729323,stab1
VARITY (0.244),DANN (0.021),0,25031,PCC,0,stab1
CADD (0.190),Eigen (0.169),0.078,25031,PCC,0.293416927899687,stab1
DANN (0.021),Eigen (0.169),0.998,25031,PCC,1,stab1
Eigen (0.169),Eigen (0.169),1,25031,PCC,1,stab1
FATHMM (0.026),Eigen (0.169),0.998,25031,PCC,1,stab1
GenoCanyon (0.016),Eigen (0.169),1,25031,PCC,1,stab1
LRT (0.088),Eigen (0.169),0.989,25031,PCC,1,stab1
M-CAP (0.197),Eigen (0.169),0.208,25031,PCC,0.579118329466357,stab1
MPC (0.193),Eigen (0.169),0.129,25031,PCC,0.40844327176781,stab1
MVP (0.134),Eigen (0.169),0.956,25031,PCC,1,stab1
MetaLR (0.095),Eigen (0.169),0.979,25031,PCC,1,stab1
MetaSVM (0.155),Eigen (0.169),0.672,25031,PCC,1,stab1
MutPred (0.079),Eigen (0.169),0.966,25031,PCC,1,stab1
MutationTaster (0.017),Eigen (0.169),0.999,25031,PCC,1,stab1
PROVEAN (0.225),Eigen (0.169),0.014,25031,PCC,0.0861538461538462,stab1
PolyPhen-2 (0.136),Eigen (0.169),0.957,25031,PCC,1,stab1
PrimateAI (0.205),Eigen (0.169),0.067,25031,PCC,0.261038961038961,stab1
REVEL (0.188),Eigen (0.169),0.26,25031,PCC,0.682713347921225,stab1
SIFT (0.111),Eigen (0.169),0.955,25031,PCC,1,stab1
SiPhy (0.149),Eigen (0.169),0.737,25031,PCC,1,stab1
VARITY (0.244),Eigen (0.169),0.003,25031,PCC,0.0270676691729323,stab1
CADD (0.190),FATHMM (0.026),0,25031,PCC,0,stab1
DANN (0.021),FATHMM (0.026),0.558,25031,PCC,1,stab1
Eigen (0.169),FATHMM (0.026),0.002,25031,PCC,0.0203389830508475,stab1
FATHMM (0.026),FATHMM (0.026),1,25031,PCC,1,stab1
GenoCanyon (0.016),FATHMM (0.026),0.635,25031,PCC,1,stab1
LRT (0.088),FATHMM (0.026),0.125,25031,PCC,0.403225806451613,stab1
M-CAP (0.197),FATHMM (0.026),0,25031,PCC,0,stab1
MPC (0.193),FATHMM (0.026),0,25031,PCC,0,stab1
MVP (0.134),FATHMM (0.026),0.008,25031,PCC,0.0564705882352941,stab1
MetaLR (0.095),FATHMM (0.026),0.047,25031,PCC,0.200711743772242,stab1
MetaSVM (0.155),FATHMM (0.026),0.004,25031,PCC,0.0326530612244898,stab1
MutPred (0.079),FATHMM (0.026),0.176,25031,PCC,0.51138014527845,stab1
MutationTaster (0.017),FATHMM (0.026),0.592,25031,PCC,1,stab1
PROVEAN (0.225),FATHMM (0.026),0,25031,PCC,0,stab1
PolyPhen-2 (0.136),FATHMM (0.026),0.015,25031,PCC,0.0895522388059701,stab1
PrimateAI (0.205),FATHMM (0.026),0,25031,PCC,0,stab1
REVEL (0.188),FATHMM (0.026),0,25031,PCC,0,stab1
SIFT (0.111),FATHMM (0.026),0.058,25031,PCC,0.232,stab1
SiPhy (0.149),FATHMM (0.026),0.004,25031,PCC,0.0326530612244898,stab1
VARITY (0.244),FATHMM (0.026),0,25031,PCC,0,stab1
CADD (0.190),GenoCanyon (0.016),0,25031,PCC,0,stab1
DANN (0.021),GenoCanyon (0.016),0.396,25031,PCC,0.910344827586207,stab1
Eigen (0.169),GenoCanyon (0.016),0,25031,PCC,0,stab1
FATHMM (0.026),GenoCanyon (0.016),0.365,25031,PCC,0.858823529411765,stab1
GenoCanyon (0.016),GenoCanyon (0.016),1,25031,PCC,1,stab1
LRT (0.088),GenoCanyon (0.016),0.044,25031,PCC,0.192,stab1
M-CAP (0.197),GenoCanyon (0.016),0,25031,PCC,0,stab1
MPC (0.193),GenoCanyon (0.016),0,25031,PCC,0,stab1
MVP (0.134),GenoCanyon (0.016),0.006,25031,PCC,0.0444444444444444,stab1
MetaLR (0.095),GenoCanyon (0.016),0.048,25031,PCC,0.203533568904594,stab1
MetaSVM (0.155),GenoCanyon (0.016),0.001,25031,PCC,0.0122448979591837,stab1
MutPred (0.079),GenoCanyon (0.016),0.123,25031,PCC,0.4,stab1
MutationTaster (0.017),GenoCanyon (0.016),0.447,25031,PCC,0.986029411764706,stab1
PROVEAN (0.225),GenoCanyon (0.016),0,25031,PCC,0,stab1
PolyPhen-2 (0.136),GenoCanyon (0.016),0.003,25031,PCC,0.0270676691729323,stab1
PrimateAI (0.205),GenoCanyon (0.016),0,25031,PCC,0,stab1
REVEL (0.188),GenoCanyon (0.016),0,25031,PCC,0,stab1
SIFT (0.111),GenoCanyon (0.016),0.009,25031,PCC,0.0617142857142857,stab1
SiPhy (0.149),GenoCanyon (0.016),0.002,25031,PCC,0.0203389830508475,stab1
VARITY (0.244),GenoCanyon (0.016),0,25031,PCC,0,stab1
CADD (0.190),LRT (0.088),0.002,25031,PCC,0.0203389830508475,stab1
DANN (0.021),LRT (0.088),0.921,25031,PCC,1,stab1
Eigen (0.169),LRT (0.088),0.011,25031,PCC,0.0713513513513513,stab1
FATHMM (0.026),LRT (0.088),0.875,25031,PCC,1,stab1
GenoCanyon (0.016),LRT (0.088),0.956,25031,PCC,1,stab1
LRT (0.088),LRT (0.088),1,25031,PCC,1,stab1
M-CAP (0.197),LRT (0.088),0.004,25031,PCC,0.0326530612244898,stab1
MPC (0.193),LRT (0.088),0.003,25031,PCC,0.0270676691729323,stab1
MVP (0.134),LRT (0.088),0.112,25031,PCC,0.376470588235294,stab1
MetaLR (0.095),LRT (0.088),0.434,25031,PCC,0.971641791044776,stab1
MetaSVM (0.155),LRT (0.088),0.066,25031,PCC,0.258823529411765,stab1
MutPred (0.079),LRT (0.088),0.559,25031,PCC,1,stab1
MutationTaster (0.017),LRT (0.088),0.92,25031,PCC,1,stab1
PROVEAN (0.225),LRT (0.088),0,25031,PCC,0,stab1
PolyPhen-2 (0.136),LRT (0.088),0.105,25031,PCC,0.358974358974359,stab1
PrimateAI (0.205),LRT (0.088),0,25031,PCC,0,stab1
REVEL (0.188),LRT (0.088),0.011,25031,PCC,0.0713513513513513,stab1
SIFT (0.111),LRT (0.088),0.296,25031,PCC,0.744654088050314,stab1
SiPhy (0.149),LRT (0.088),0.085,25031,PCC,0.312883435582822,stab1
VARITY (0.244),LRT (0.088),0,25031,PCC,0,stab1
CADD (0.190),M-CAP (0.197),0.59,25031,PCC,1,stab1
DANN (0.021),M-CAP (0.197),1,25031,PCC,1,stab1
Eigen (0.169),M-CAP (0.197),0.792,25031,PCC,1,stab1
FATHMM (0.026),M-CAP (0.197),1,25031,PCC,1,stab1
GenoCanyon (0.016),M-CAP (0.197),1,25031,PCC,1,stab1
LRT (0.088),M-CAP (0.197),0.996,25031,PCC,1,stab1
M-CAP (0.197),M-CAP (0.197),1,25031,PCC,1,stab1
MPC (0.193),M-CAP (0.197),0.54,25031,PCC,1,stab1
MVP (0.134),M-CAP (0.197),0.986,25031,PCC,1,stab1
MetaLR (0.095),M-CAP (0.197),1,25031,PCC,1,stab1
MetaSVM (0.155),M-CAP (0.197),0.969,25031,PCC,1,stab1
MutPred (0.079),M-CAP (0.197),0.999,25031,PCC,1,stab1
MutationTaster (0.017),M-CAP (0.197),1,25031,PCC,1,stab1
PROVEAN (0.225),M-CAP (0.197),0.197,25031,PCC,0.554929577464789,stab1
PolyPhen-2 (0.136),M-CAP (0.197),0.972,25031,PCC,1,stab1
PrimateAI (0.205),M-CAP (0.197),0.414,25031,PCC,0.939130434782609,stab1
REVEL (0.188),M-CAP (0.197),0.672,25031,PCC,1,stab1
SIFT (0.111),M-CAP (0.197),0.986,25031,PCC,1,stab1
SiPhy (0.149),M-CAP (0.197),0.883,25031,PCC,1,stab1
VARITY (0.244),M-CAP (0.197),0.077,25031,PCC,0.290566037735849,stab1
CADD (0.190),MPC (0.193),0.555,25031,PCC,1,stab1
DANN (0.021),MPC (0.193),1,25031,PCC,1,stab1
Eigen (0.169),MPC (0.193),0.871,25031,PCC,1,stab1
FATHMM (0.026),MPC (0.193),1,25031,PCC,1,stab1
GenoCanyon (0.016),MPC (0.193),1,25031,PCC,1,stab1
LRT (0.088),MPC (0.193),0.997,25031,PCC,1,stab1
M-CAP (0.197),MPC (0.193),0.46,25031,PCC,0.996389891696751,stab1
MPC (0.193),MPC (0.193),1,25031,PCC,1,stab1
MVP (0.134),MPC (0.193),0.969,25031,PCC,1,stab1
MetaLR (0.095),MPC (0.193),0.999,25031,PCC,1,stab1
MetaSVM (0.155),MPC (0.193),0.867,25031,PCC,1,stab1
MutPred (0.079),MPC (0.193),0.995,25031,PCC,1,stab1
MutationTaster (0.017),MPC (0.193),1,25031,PCC,1,stab1
PROVEAN (0.225),MPC (0.193),0.088,25031,PCC,0.316167664670659,stab1
PolyPhen-2 (0.136),MPC (0.193),1,25031,PCC,1,stab1
PrimateAI (0.205),MPC (0.193),0.309,25031,PCC,0.769294605809129,stab1
REVEL (0.188),MPC (0.193),0.581,25031,PCC,1,stab1
SIFT (0.111),MPC (0.193),0.982,25031,PCC,1,stab1
SiPhy (0.149),MPC (0.193),0.907,25031,PCC,1,stab1
VARITY (0.244),MPC (0.193),0.014,25031,PCC,0.0861538461538462,stab1
CADD (0.190),MVP (0.134),0.005,25031,PCC,0.0379746835443038,stab1
DANN (0.021),MVP (0.134),0.992,25031,PCC,1,stab1
Eigen (0.169),MVP (0.134),0.044,25031,PCC,0.192,stab1
FATHMM (0.026),MVP (0.134),0.992,25031,PCC,1,stab1
GenoCanyon (0.016),MVP (0.134),0.994,25031,PCC,1,stab1
LRT (0.088),MVP (0.134),0.888,25031,PCC,1,stab1
M-CAP (0.197),MVP (0.134),0.014,25031,PCC,0.0861538461538462,stab1
MPC (0.193),MVP (0.134),0.031,25031,PCC,0.151219512195122,stab1
MVP (0.134),MVP (0.134),1,25031,PCC,1,stab1
MetaLR (0.095),MVP (0.134),0.942,25031,PCC,1,stab1
MetaSVM (0.155),MVP (0.134),0.211,25031,PCC,0.580733944954128,stab1
MutPred (0.079),MVP (0.134),0.872,25031,PCC,1,stab1
MutationTaster (0.017),MVP (0.134),0.988,25031,PCC,1,stab1
PROVEAN (0.225),MVP (0.134),0.003,25031,PCC,0.0270676691729323,stab1
PolyPhen-2 (0.136),MVP (0.134),0.482,25031,PCC,1,stab1
PrimateAI (0.205),MVP (0.134),0.005,25031,PCC,0.0379746835443038,stab1
REVEL (0.188),MVP (0.134),0.01,25031,PCC,0.0662983425414365,stab1
SIFT (0.111),MVP (0.134),0.736,25031,PCC,1,stab1
SiPhy (0.149),MVP (0.134),0.345,25031,PCC,0.829659318637274,stab1
VARITY (0.244),MVP (0.134),0,25031,PCC,0,stab1
CADD (0.190),MetaLR (0.095),0.002,25031,PCC,0.0203389830508475,stab1
DANN (0.021),MetaLR (0.095),0.932,25031,PCC,1,stab1
Eigen (0.169),MetaLR (0.095),0.021,25031,PCC,0.113513513513514,stab1
FATHMM (0.026),MetaLR (0.095),0.953,25031,PCC,1,stab1
GenoCanyon (0.016),MetaLR (0.095),0.952,25031,PCC,1,stab1
LRT (0.088),MetaLR (0.095),0.566,25031,PCC,1,stab1
M-CAP (0.197),MetaLR (0.095),0,25031,PCC,0,stab1
MPC (0.193),MetaLR (0.095),0.001,25031,PCC,0.0122448979591837,stab1
MVP (0.134),MetaLR (0.095),0.058,25031,PCC,0.232,stab1
MetaLR (0.095),MetaLR (0.095),1,25031,PCC,1,stab1
MetaSVM (0.155),MetaLR (0.095),0,25031,PCC,0,stab1
MutPred (0.079),MetaLR (0.095),0.633,25031,PCC,1,stab1
MutationTaster (0.017),MetaLR (0.095),0.93,25031,PCC,1,stab1
PROVEAN (0.225),MetaLR (0.095),0,25031,PCC,0,stab1
PolyPhen-2 (0.136),MetaLR (0.095),0.139,25031,PCC,0.429896907216495,stab1
PrimateAI (0.205),MetaLR (0.095),0,25031,PCC,0,stab1
REVEL (0.188),MetaLR (0.095),0,25031,PCC,0,stab1
SIFT (0.111),MetaLR (0.095),0.364,25031,PCC,0.858153241650295,stab1
SiPhy (0.149),MetaLR (0.095),0.077,25031,PCC,0.290566037735849,stab1
VARITY (0.244),MetaLR (0.095),0,25031,PCC,0,stab1
CADD (0.190),MetaSVM (0.155),0.147,25031,PCC,0.445454545454545,stab1
DANN (0.021),MetaSVM (0.155),0.996,25031,PCC,1,stab1
Eigen (0.169),MetaSVM (0.155),0.328,25031,PCC,0.803265306122449,stab1
FATHMM (0.026),MetaSVM (0.155),0.996,25031,PCC,1,stab1
GenoCanyon (0.016),MetaSVM (0.155),0.999,25031,PCC,1,stab1
LRT (0.088),MetaSVM (0.155),0.934,25031,PCC,1,stab1
M-CAP (0.197),MetaSVM (0.155),0.031,25031,PCC,0.151219512195122,stab1
MPC (0.193),MetaSVM (0.155),0.133,25031,PCC,0.416710182767624,stab1
MVP (0.134),MetaSVM (0.155),0.789,25031,PCC,1,stab1
MetaLR (0.095),MetaSVM (0.155),1,25031,PCC,1,stab1
MetaSVM (0.155),MetaSVM (0.155),1,25031,PCC,1,stab1
MutPred (0.079),MetaSVM (0.155),0.95,25031,PCC,1,stab1
MutationTaster (0.017),MetaSVM (0.155),0.997,25031,PCC,1,stab1
PROVEAN (0.225),MetaSVM (0.155),0.028,25031,PCC,0.142372881355932,stab1
PolyPhen-2 (0.136),MetaSVM (0.155),0.714,25031,PCC,1,stab1
PrimateAI (0.205),MetaSVM (0.155),0.045,25031,PCC,0.193548387096774,stab1
REVEL (0.188),MetaSVM (0.155),0.032,25031,PCC,0.155465587044534,stab1
SIFT (0.111),MetaSVM (0.155),0.868,25031,PCC,1,stab1
SiPhy (0.149),MetaSVM (0.155),0.578,25031,PCC,1,stab1
VARITY (0.244),MetaSVM (0.155),0,25031,PCC,0,stab1
CADD (0.190),MutPred (0.079),0.014,25031,PCC,0.0861538461538462,stab1
DANN (0.021),MutPred (0.079),0.841,25031,PCC,1,stab1
